price	maint	doors	persons	lugg	safety	Value		price	maint	doors	persons	lugg	safety	value		price	maint	doors	persons	lugg	safety	value						
med	vhigh	2	4	big	high	acc		2	2	2	4	3	3	2		2	2	2	4	3	3	2						
med	vhigh	2	more	small	low	unacc		2	2	2	5	1	1	1		2	2	2	5	1	1	1						
med	vhigh	2	more	small	med	unacc		2	2	2	5	1	2	1		2	2	2	5	1	2	1						
med	vhigh	2	more	small	high	unacc		2	2	2	5	1	3	1		2	2	2	5	1	3	1						
med	vhigh	2	more	med	low	unacc		2	2	2	5	2	1	1		2	2	2	5	2	1	1						
med	vhigh	2	more	med	med	unacc		2	2	2	5	2	2	1		2	2	2	5	2	2	1						
med	vhigh	2	more	med	high	acc		2	2	2	5	2	3	2		2	2	2	5	2	3	2						
med	vhigh	2	more	big	low	unacc		2	2	2	5	3	1	1		2	2	2	5	3	1	1						
med	vhigh	2	more	big	med	acc		2	2	2	5	3	2	2		2	2	2	5	3	2	2						
med	vhigh	2	more	big	high	acc		2	2	2	5	3	3	2		2	2	2	5	3	3	2						
med	vhigh	3	2	small	low	unacc		2	2	3	2	1	1	1		2	2	3	2	1	1	1						
med	vhigh	3	2	small	med	unacc		2	2	3	2	1	2	1		2	2	3	2	1	2	1						
med	vhigh	3	2	small	high	unacc		2	2	3	2	1	3	1		2	2	3	2	1	3	1						
med	vhigh	3	2	med	low	unacc		2	2	3	2	2	1	1		2	2	3	2	2	1	1						
med	vhigh	3	2	med	med	unacc		2	2	3	2	2	2	1		2	2	3	2	2	2	1						
med	vhigh	3	2	med	high	unacc		2	2	3	2	2	3	1		2	2	3	2	2	3	1						
med	vhigh	3	2	big	low	unacc		2	2	3	2	3	1	1		2	2	3	2	3	1	1						
med	vhigh	3	2	big	med	unacc		2	2	3	2	3	2	1		2	2	3	2	3	2	1						
med	vhigh	3	2	big	high	unacc		2	2	3	2	3	3	1		2	2	3	2	3	3	1						
med	vhigh	3	4	small	low	unacc		2	2	3	4	1	1	1		2	2	3	4	1	1	1						
med	vhigh	3	4	small	med	unacc		2	2	3	4	1	2	1		2	2	3	4	1	2	1						
med	vhigh	3	4	small	high	acc		2	2	3	4	1	3	2		2	2	3	4	1	3	2						
med	vhigh	3	4	med	low	unacc		2	2	3	4	2	1	1		2	2	3	4	2	1	1						
med	vhigh	3	4	med	med	unacc		2	2	3	4	2	2	1		2	2	3	4	2	2	1						
med	vhigh	3	4	med	high	acc		2	2	3	4	2	3	2		2	2	3	4	2	3	2						
med	vhigh	3	4	big	low	unacc		2	2	3	4	3	1	1		2	2	3	4	3	1	1						
med	vhigh	3	4	big	med	acc		2	2	3	4	3	2	2		2	2	3	4	3	2	2						
med	vhigh	3	4	big	high	acc		2	2	3	4	3	3	2		2	2	3	4	3	3	2						
med	vhigh	3	more	small	low	unacc		2	2	3	5	1	1	1		2	2	3	5	1	1	1						
med	vhigh	3	more	small	med	unacc		2	2	3	5	1	2	1		2	2	3	5	1	2	1						
med	vhigh	3	more	small	high	acc		2	2	3	5	1	3	2		2	2	3	5	1	3	2						
med	vhigh	3	more	med	low	unacc		2	2	3	5	2	1	1		2	2	3	5	2	1	1						
med	vhigh	3	more	med	med	acc		2	2	3	5	2	2	2		2	2	3	5	2	2	2						
med	vhigh	3	more	med	high	acc		2	2	3	5	2	3	2		2	2	3	5	2	3	2						
med	vhigh	3	more	big	low	unacc		2	2	3	5	3	1	1		2	2	3	5	3	1	1						
med	vhigh	3	more	big	med	acc		2	2	3	5	3	2	2		2	2	3	5	3	2	2						
med	vhigh	3	more	big	high	acc		2	2	3	5	3	3	2		2	2	3	5	3	3	2						
med	vhigh	4	2	small	low	unacc		2	2	4	2	1	1	1		2	2	4	2	1	1	1						
med	vhigh	4	2	small	med	unacc		2	2	4	2	1	2	1		2	2	4	2	1	2	1						
med	vhigh	4	2	small	high	unacc		2	2	4	2	1	3	1		2	2	4	2	1	3	1						
med	vhigh	4	2	med	low	unacc		2	2	4	2	2	1	1		2	2	4	2	2	1	1						
med	vhigh	4	2	med	med	unacc		2	2	4	2	2	2	1		2	2	4	2	2	2	1						
med	vhigh	4	2	med	high	unacc		2	2	4	2	2	3	1		2	2	4	2	2	3	1						
med	vhigh	4	2	big	low	unacc		2	2	4	2	3	1	1		2	2	4	2	3	1	1						
med	vhigh	4	2	big	med	unacc		2	2	4	2	3	2	1		2	2	4	2	3	2	1						
med	vhigh	4	2	big	high	unacc		2	2	4	2	3	3	1		2	2	4	2	3	3	1						
med	vhigh	4	4	small	low	unacc		2	2	4	4	1	1	1		2	2	4	4	1	1	1						
med	vhigh	4	4	small	med	unacc		2	2	4	4	1	2	1		2	2	4	4	1	2	1						
med	vhigh	4	4	small	high	acc		2	2	4	4	1	3	2		2	2	4	4	1	3	2						
med	vhigh	4	4	med	low	unacc		2	2	4	4	2	1	1		2	2	4	4	2	1	1						
med	vhigh	4	4	med	med	acc		2	2	4	4	2	2	2		2	2	4	4	2	2	2						
med	vhigh	4	4	med	high	acc		2	2	4	4	2	3	2		2	2	4	4	2	3	2						
med	vhigh	4	4	big	low	unacc		2	2	4	4	3	1	1		2	2	4	4	3	1	1						
med	vhigh	4	4	big	med	acc		2	2	4	4	3	2	2		2	2	4	4	3	2	2						
med	vhigh	4	4	big	high	acc		2	2	4	4	3	3	2		2	2	4	4	3	3	2						
med	vhigh	4	more	small	low	unacc		2	2	4	5	1	1	1		2	2	4	5	1	1	1						
med	vhigh	4	more	small	med	unacc		2	2	4	5	1	2	1		2	2	4	5	1	2	1						
med	vhigh	4	more	small	high	acc		2	2	4	5	1	3	2		2	2	4	5	1	3	2						
med	vhigh	4	more	med	low	unacc		2	2	4	5	2	1	1		2	2	4	5	2	1	1						
med	vhigh	4	more	med	med	acc		2	2	4	5	2	2	2		2	2	4	5	2	2	2						
med	vhigh	4	more	med	high	acc		2	2	4	5	2	3	2		2	2	4	5	2	3	2						
med	vhigh	4	more	big	low	unacc		2	2	4	5	3	1	1		2	2	4	5	3	1	1						
med	vhigh	4	more	big	med	acc		2	2	4	5	3	2	2		2	2	4	5	3	2	2						
med	vhigh	4	more	big	high	acc		2	2	4	5	3	3	2		2	2	4	5	3	3	2						
med	vhigh	5more	2	small	low	unacc		2	2	5	2	1	1	1		2	2	5	2	1	1	1						
med	vhigh	5more	2	small	med	unacc		2	2	5	2	1	2	1		2	2	5	2	1	2	1						
med	vhigh	5more	2	small	high	unacc		2	2	5	2	1	3	1		2	2	5	2	1	3	1						
med	vhigh	5more	2	med	low	unacc		2	2	5	2	2	1	1		2	2	5	2	2	1	1						
med	vhigh	5more	2	med	med	unacc		2	2	5	2	2	2	1		2	2	5	2	2	2	1						
med	vhigh	5more	2	med	high	unacc		2	2	5	2	2	3	1		2	2	5	2	2	3	1						
med	vhigh	5more	2	big	low	unacc		2	2	5	2	3	1	1		2	2	5	2	3	1	1						
med	vhigh	5more	2	big	med	unacc		2	2	5	2	3	2	1		2	2	5	2	3	2	1						
med	vhigh	5more	2	big	high	unacc		2	2	5	2	3	3	1		2	2	5	2	3	3	1						
med	vhigh	5more	4	small	low	unacc		2	2	5	4	1	1	1		2	2	5	4	1	1	1						
med	vhigh	5more	4	small	med	unacc		2	2	5	4	1	2	1		2	2	5	4	1	2	1						
med	vhigh	5more	4	small	high	acc		2	2	5	4	1	3	2		2	2	5	4	1	3	2						
med	vhigh	5more	4	med	low	unacc		2	2	5	4	2	1	1		2	2	5	4	2	1	1						
med	vhigh	5more	4	med	med	acc		2	2	5	4	2	2	2		2	2	5	4	2	2	2						
med	vhigh	5more	4	med	high	acc		2	2	5	4	2	3	2		2	2	5	4	2	3	2						
med	vhigh	5more	4	big	low	unacc		2	2	5	4	3	1	1		2	2	5	4	3	1	1						
med	vhigh	5more	4	big	med	acc		2	2	5	4	3	2	2		2	2	5	4	3	2	2						
med	vhigh	5more	4	big	high	acc		2	2	5	4	3	3	2		2	2	5	4	3	3	2						
med	vhigh	5more	more	small	low	unacc		2	2	5	5	1	1	1		2	2	5	5	1	1	1						
med	vhigh	5more	more	small	med	unacc		2	2	5	5	1	2	1		2	2	5	5	1	2	1						
med	vhigh	5more	more	small	high	acc		2	2	5	5	1	3	2		2	2	5	5	1	3	2						
med	vhigh	5more	more	med	low	unacc		2	2	5	5	2	1	1		2	2	5	5	2	1	1						
med	vhigh	5more	more	med	med	acc		2	2	5	5	2	2	2		2	2	5	5	2	2	2						
med	vhigh	5more	more	med	high	acc		2	2	5	5	2	3	2		2	2	5	5	2	3	2						
med	vhigh	5more	more	big	low	unacc		2	2	5	5	3	1	1		2	2	5	5	3	1	1						
med	vhigh	5more	more	big	med	acc		2	2	5	5	3	2	2		2	2	5	5	3	2	2						
med	vhigh	5more	more	big	high	acc		2	2	5	5	3	3	2		2	2	5	5	3	3	2						
med	high	2	2	small	low	unacc		2	2	2	2	1	1	1		2	2	2	2	1	1	1						
med	high	2	2	small	med	unacc		2	2	2	2	1	2	1		2	2	2	2	1	2	1						
med	high	2	2	small	high	unacc		2	2	2	2	1	3	1		2	2	2	2	1	3	1						
med	high	2	2	med	low	unacc		2	2	2	2	2	1	1		2	2	2	2	2	1	1						
med	high	2	2	med	med	unacc		2	2	2	2	2	2	1		2	2	2	2	2	2	1						
med	high	2	2	med	high	unacc		2	2	2	2	2	3	1		2	2	2	2	2	3	1						
med	high	2	2	big	low	unacc		2	2	2	2	3	1	1		2	2	2	2	3	1	1						
med	high	2	2	big	med	unacc		2	2	2	2	3	2	1		2	2	2	2	3	2	1						
med	high	2	2	big	high	unacc		2	2	2	2	3	3	1		2	2	2	2	3	3	1						
med	high	2	4	small	low	unacc		2	2	2	4	1	1	1		2	2	2	4	1	1	1						
med	high	2	4	small	med	unacc		2	2	2	4	1	2	1		2	2	2	4	1	2	1						
med	high	2	4	small	high	acc		2	2	2	4	1	3	2		2	2	2	4	1	3	2						
med	high	2	4	med	low	unacc		2	2	2	4	2	1	1		2	2	2	4	2	1	1						
med	high	2	4	med	med	unacc		2	2	2	4	2	2	1		2	2	2	4	2	2	1						
med	high	2	4	med	high	acc		2	2	2	4	2	3	2		2	2	2	4	2	3	2						
med	high	2	4	big	low	unacc		2	2	2	4	3	1	1		2	2	2	4	3	1	1						
med	high	2	4	big	med	acc		2	2	2	4	3	2	2		2	2	2	4	3	2	2						
med	high	2	4	big	high	acc		2	2	2	4	3	3	2		2	2	2	4	3	3	2						
med	high	2	more	small	low	unacc		2	2	2	5	1	1	1		2	2	2	5	1	1	1						
med	high	2	more	small	med	unacc		2	2	2	5	1	2	1		2	2	2	5	1	2	1						
med	high	2	more	small	high	unacc		2	2	2	5	1	3	1		2	2	2	5	1	3	1						
med	high	2	more	med	low	unacc		2	2	2	5	2	1	1		2	2	2	5	2	1	1						
med	high	2	more	med	med	unacc		2	2	2	5	2	2	1		2	2	2	5	2	2	1						
med	high	2	more	med	high	acc		2	2	2	5	2	3	2		2	2	2	5	2	3	2						
med	high	2	more	big	low	unacc		2	2	2	5	3	1	1		2	2	2	5	3	1	1						
med	high	2	more	big	med	acc		2	2	2	5	3	2	2		2	2	2	5	3	2	2						
med	high	2	more	big	high	acc		2	2	2	5	3	3	2		2	2	2	5	3	3	2						
med	high	3	2	small	low	unacc		2	2	3	2	1	1	1		2	2	3	2	1	1	1						
med	high	3	2	small	med	unacc		2	2	3	2	1	2	1		2	2	3	2	1	2	1						
med	high	3	2	small	high	unacc		2	2	3	2	1	3	1		2	2	3	2	1	3	1						
med	high	3	2	med	low	unacc		2	2	3	2	2	1	1		2	2	3	2	2	1	1						
med	high	3	2	med	med	unacc		2	2	3	2	2	2	1		2	2	3	2	2	2	1						
med	high	3	2	med	high	unacc		2	2	3	2	2	3	1		2	2	3	2	2	3	1						
med	high	3	2	big	low	unacc		2	2	3	2	3	1	1		2	2	3	2	3	1	1						
med	high	3	2	big	med	unacc		2	2	3	2	3	2	1		2	2	3	2	3	2	1						
med	high	3	2	big	high	unacc		2	2	3	2	3	3	1		2	2	3	2	3	3	1						
med	high	3	4	small	low	unacc		2	2	3	4	1	1	1		2	2	3	4	1	1	1						
med	high	3	4	small	med	unacc		2	2	3	4	1	2	1		2	2	3	4	1	2	1						
med	high	3	4	small	high	acc		2	2	3	4	1	3	2		2	2	3	4	1	3	2						
med	high	3	4	med	low	unacc		2	2	3	4	2	1	1		2	2	3	4	2	1	1						
med	high	3	4	med	med	unacc		2	2	3	4	2	2	1		2	2	3	4	2	2	1						
med	high	3	4	med	high	acc		2	2	3	4	2	3	2		2	2	3	4	2	3	2						
med	high	3	4	big	low	unacc		2	2	3	4	3	1	1		2	2	3	4	3	1	1						
med	high	3	4	big	med	acc		2	2	3	4	3	2	2		2	2	3	4	3	2	2						
med	high	3	4	big	high	acc		2	2	3	4	3	3	2		2	2	3	4	3	3	2						
med	high	3	more	small	low	unacc		2	2	3	5	1	1	1		2	2	3	5	1	1	1						
med	high	3	more	small	med	unacc		2	2	3	5	1	2	1		2	2	3	5	1	2	1						
med	high	3	more	small	high	acc		2	2	3	5	1	3	2		2	2	3	5	1	3	2						
med	high	3	more	med	low	unacc		2	2	3	5	2	1	1		2	2	3	5	2	1	1						
med	high	3	more	med	med	acc		2	2	3	5	2	2	2		2	2	3	5	2	2	2						
med	high	3	more	med	high	acc		2	2	3	5	2	3	2		2	2	3	5	2	3	2						
med	high	3	more	big	low	unacc		2	2	3	5	3	1	1		2	2	3	5	3	1	1						
med	high	3	more	big	med	acc		2	2	3	5	3	2	2		2	2	3	5	3	2	2						
med	high	3	more	big	high	acc		2	2	3	5	3	3	2		2	2	3	5	3	3	2						
med	high	4	2	small	low	unacc		2	2	4	2	1	1	1		2	2	4	2	1	1	1						
med	high	4	2	small	med	unacc		2	2	4	2	1	2	1		2	2	4	2	1	2	1						
med	high	4	2	small	high	unacc		2	2	4	2	1	3	1		2	2	4	2	1	3	1						
med	high	4	2	med	low	unacc		2	2	4	2	2	1	1		2	2	4	2	2	1	1						
med	high	4	2	med	med	unacc		2	2	4	2	2	2	1		2	2	4	2	2	2	1						
med	high	4	2	med	high	unacc		2	2	4	2	2	3	1		2	2	4	2	2	3	1						
med	high	4	2	big	low	unacc		2	2	4	2	3	1	1		2	2	4	2	3	1	1						
med	high	4	2	big	med	unacc		2	2	4	2	3	2	1		2	2	4	2	3	2	1						
med	high	4	2	big	high	unacc		2	2	4	2	3	3	1		2	2	4	2	3	3	1						
med	high	4	4	small	low	unacc		2	2	4	4	1	1	1		2	2	4	4	1	1	1						
med	high	4	4	small	med	unacc		2	2	4	4	1	2	1		2	2	4	4	1	2	1						
med	high	4	4	small	high	acc		2	2	4	4	1	3	2		2	2	4	4	1	3	2						
med	high	4	4	med	low	unacc		2	2	4	4	2	1	1		2	2	4	4	2	1	1						
med	high	4	4	med	med	acc		2	2	4	4	2	2	2		2	2	4	4	2	2	2						
med	high	4	4	med	high	acc		2	2	4	4	2	3	2		2	2	4	4	2	3	2						
med	high	4	4	big	low	unacc		2	2	4	4	3	1	1		2	2	4	4	3	1	1						
med	high	4	4	big	med	acc		2	2	4	4	3	2	2		2	2	4	4	3	2	2						
med	high	4	4	big	high	acc		2	2	4	4	3	3	2		2	2	4	4	3	3	2						
med	high	4	more	small	low	unacc		2	2	4	5	1	1	1		2	2	4	5	1	1	1						
med	high	4	more	small	med	unacc		2	2	4	5	1	2	1		2	2	4	5	1	2	1						
med	high	4	more	small	high	acc		2	2	4	5	1	3	2		2	2	4	5	1	3	2						
med	high	4	more	med	low	unacc		2	2	4	5	2	1	1		2	2	4	5	2	1	1						
med	high	4	more	med	med	acc		2	2	4	5	2	2	2		2	2	4	5	2	2	2						
med	high	4	more	med	high	acc		2	2	4	5	2	3	2		2	2	4	5	2	3	2						
med	high	4	more	big	low	unacc		2	2	4	5	3	1	1		2	2	4	5	3	1	1						
med	high	4	more	big	med	acc		2	2	4	5	3	2	2		2	2	4	5	3	2	2						
med	high	4	more	big	high	acc		2	2	4	5	3	3	2		2	2	4	5	3	3	2						
med	high	5more	2	small	low	unacc		2	2	5	2	1	1	1		2	2	5	2	1	1	1						
med	high	5more	2	small	med	unacc		2	2	5	2	1	2	1		2	2	5	2	1	2	1						
med	high	5more	2	small	high	unacc		2	2	5	2	1	3	1		2	2	5	2	1	3	1						
med	high	5more	2	med	low	unacc		2	2	5	2	2	1	1		2	2	5	2	2	1	1						
med	high	5more	2	med	med	unacc		2	2	5	2	2	2	1		2	2	5	2	2	2	1						
med	high	5more	2	med	high	unacc		2	2	5	2	2	3	1		2	2	5	2	2	3	1						
med	high	5more	2	big	low	unacc		2	2	5	2	3	1	1		2	2	5	2	3	1	1						
med	high	5more	2	big	med	unacc		2	2	5	2	3	2	1		2	2	5	2	3	2	1						
med	high	5more	2	big	high	unacc		2	2	5	2	3	3	1		2	2	5	2	3	3	1						
med	high	5more	4	small	low	unacc		2	2	5	4	1	1	1		2	2	5	4	1	1	1						
med	high	5more	4	small	med	unacc		2	2	5	4	1	2	1		2	2	5	4	1	2	1						
med	high	5more	4	small	high	acc		2	2	5	4	1	3	2		2	2	5	4	1	3	2						
med	high	5more	4	med	low	unacc		2	2	5	4	2	1	1		2	2	5	4	2	1	1						
med	high	5more	4	med	med	acc		2	2	5	4	2	2	2		2	2	5	4	2	2	2						
med	high	5more	4	med	high	acc		2	2	5	4	2	3	2		2	2	5	4	2	3	2						
med	high	5more	4	big	low	unacc		2	2	5	4	3	1	1		2	2	5	4	3	1	1						
med	high	5more	4	big	med	acc		2	2	5	4	3	2	2		2	2	5	4	3	2	2						
med	high	5more	4	big	high	acc		2	2	5	4	3	3	2		2	2	5	4	3	3	2						
med	high	5more	more	small	low	unacc		2	2	5	5	1	1	1		2	2	5	5	1	1	1						
med	high	5more	more	small	med	unacc		2	2	5	5	1	2	1		2	2	5	5	1	2	1						
med	high	5more	more	small	high	acc		2	2	5	5	1	3	2		2	2	5	5	1	3	2						
med	high	5more	more	med	low	unacc		2	2	5	5	2	1	1		2	2	5	5	2	1	1						
med	high	5more	more	med	med	acc		2	2	5	5	2	2	2		2	2	5	5	2	2	2						
med	high	5more	more	med	high	acc		2	2	5	5	2	3	2		2	2	5	5	2	3	2						
med	high	5more	more	big	low	unacc		2	2	5	5	3	1	1		2	2	5	5	3	1	1						
med	high	5more	more	big	med	acc		2	2	5	5	3	2	2		2	2	5	5	3	2	2						
med	high	5more	more	big	high	acc		2	2	5	5	3	3	2		2	2	5	5	3	3	2						
med	med	2	2	small	low	unacc		2	2	2	2	1	1	1		2	2	2	2	1	1	1						
med	med	2	2	small	med	unacc		2	2	2	2	1	2	1		2	2	2	2	1	2	1						
med	med	2	2	small	high	unacc		2	2	2	2	1	3	1		2	2	2	2	1	3	1						
med	med	2	2	med	low	unacc		2	2	2	2	2	1	1		2	2	2	2	2	1	1						
med	med	2	2	med	med	unacc		2	2	2	2	2	2	1		2	2	2	2	2	2	1						
med	med	2	2	med	high	unacc		2	2	2	2	2	3	1		2	2	2	2	2	3	1						
med	med	2	2	big	low	unacc		2	2	2	2	3	1	1		2	2	2	2	3	1	1						
med	med	2	2	big	med	unacc		2	2	2	2	3	2	1		2	2	2	2	3	2	1						
med	med	2	2	big	high	unacc		2	2	2	2	3	3	1		2	2	2	2	3	3	1						
med	med	2	4	small	low	unacc		2	2	2	4	1	1	1		2	2	2	4	1	1	1						
med	med	2	4	small	med	acc		2	2	2	4	1	2	2		2	2	2	4	1	2	2						
med	med	2	4	small	high	acc		2	2	2	4	1	3	2		2	2	2	4	1	3	2						
med	med	2	4	med	low	unacc		2	2	2	4	2	1	1		2	2	2	4	2	1	1						
med	med	2	4	med	med	acc		2	2	2	4	2	2	2		2	2	2	4	2	2	2						
med	med	2	4	med	high	acc		2	2	2	4	2	3	2		2	2	2	4	2	3	2						
med	med	2	4	big	low	unacc		2	2	2	4	3	1	1		2	2	2	4	3	1	1						
med	med	2	4	big	med	acc		2	2	2	4	3	2	2		2	2	2	4	3	2	2						
med	med	2	4	big	high	vgood		2	2	2	4	3	3	4		2	2	2	4	3	3	4						
med	med	2	more	small	low	unacc		2	2	2	5	1	1	1		2	2	2	5	1	1	1						
med	med	2	more	small	med	unacc		2	2	2	5	1	2	1		2	2	2	5	1	2	1						
med	med	2	more	small	high	unacc		2	2	2	5	1	3	1		2	2	2	5	1	3	1						
med	med	2	more	med	low	unacc		2	2	2	5	2	1	1		2	2	2	5	2	1	1						
med	med	2	more	med	med	acc		2	2	2	5	2	2	2		2	2	2	5	2	2	2						
med	med	2	more	med	high	acc		2	2	2	5	2	3	2		2	2	2	5	2	3	2						
med	med	2	more	big	low	unacc		2	2	2	5	3	1	1		2	2	2	5	3	1	1						
med	med	2	more	big	med	acc		2	2	2	5	3	2	2		2	2	2	5	3	2	2						
med	med	2	more	big	high	vgood		2	2	2	5	3	3	4		2	2	2	5	3	3	4						
med	med	3	2	small	low	unacc		2	2	3	2	1	1	1		2	2	3	2	1	1	1						
med	med	3	2	small	med	unacc		2	2	3	2	1	2	1		2	2	3	2	1	2	1						
med	med	3	2	small	high	unacc		2	2	3	2	1	3	1		2	2	3	2	1	3	1						
med	med	3	2	med	low	unacc		2	2	3	2	2	1	1		2	2	3	2	2	1	1						
med	med	3	2	med	med	unacc		2	2	3	2	2	2	1		2	2	3	2	2	2	1						
med	med	3	2	med	high	unacc		2	2	3	2	2	3	1		2	2	3	2	2	3	1						
med	med	3	2	big	low	unacc		2	2	3	2	3	1	1		2	2	3	2	3	1	1						
med	med	3	2	big	med	unacc		2	2	3	2	3	2	1		2	2	3	2	3	2	1						
med	med	3	2	big	high	unacc		2	2	3	2	3	3	1		2	2	3	2	3	3	1						
med	med	3	4	small	low	unacc		2	2	3	4	1	1	1		2	2	3	4	1	1	1						
med	med	3	4	small	med	acc		2	2	3	4	1	2	2		2	2	3	4	1	2	2						
med	med	3	4	small	high	acc		2	2	3	4	1	3	2		2	2	3	4	1	3	2						
med	med	3	4	med	low	unacc		2	2	3	4	2	1	1		2	2	3	4	2	1	1						
med	med	3	4	med	med	acc		2	2	3	4	2	2	2		2	2	3	4	2	2	2						
med	med	3	4	med	high	acc		2	2	3	4	2	3	2		2	2	3	4	2	3	2						
med	med	3	4	big	low	unacc		2	2	3	4	3	1	1		2	2	3	4	3	1	1						
med	med	3	4	big	med	acc		2	2	3	4	3	2	2		2	2	3	4	3	2	2						
med	med	3	4	big	high	vgood		2	2	3	4	3	3	4		2	2	3	4	3	3	4						
med	med	3	more	small	low	unacc		2	2	3	5	1	1	1		2	2	3	5	1	1	1						
med	med	3	more	small	med	acc		2	2	3	5	1	2	2		2	2	3	5	1	2	2						
med	med	3	more	small	high	acc		2	2	3	5	1	3	2		2	2	3	5	1	3	2						
med	med	3	more	med	low	unacc		2	2	3	5	2	1	1		2	2	3	5	2	1	1						
med	med	3	more	med	med	acc		2	2	3	5	2	2	2		2	2	3	5	2	2	2						
med	med	3	more	med	high	vgood		2	2	3	5	2	3	4		2	2	3	5	2	3	4						
med	med	3	more	big	low	unacc		2	2	3	5	3	1	1		2	2	3	5	3	1	1						
med	med	3	more	big	med	acc		2	2	3	5	3	2	2		2	2	3	5	3	2	2						
med	med	3	more	big	high	vgood		2	2	3	5	3	3	4		2	2	3	5	3	3	4						
med	med	4	2	small	low	unacc		2	2	4	2	1	1	1		2	2	4	2	1	1	1						
med	med	4	2	small	med	unacc		2	2	4	2	1	2	1		2	2	4	2	1	2	1						
med	med	4	2	small	high	unacc		2	2	4	2	1	3	1		2	2	4	2	1	3	1						
med	med	4	2	med	low	unacc		2	2	4	2	2	1	1		2	2	4	2	2	1	1						
med	med	4	2	med	med	unacc		2	2	4	2	2	2	1		2	2	4	2	2	2	1						
med	med	4	2	med	high	unacc		2	2	4	2	2	3	1		2	2	4	2	2	3	1						
med	med	4	2	big	low	unacc		2	2	4	2	3	1	1		2	2	4	2	3	1	1						
med	med	4	2	big	med	unacc		2	2	4	2	3	2	1		2	2	4	2	3	2	1						
med	med	4	2	big	high	unacc		2	2	4	2	3	3	1		2	2	4	2	3	3	1						
med	med	4	4	small	low	unacc		2	2	4	4	1	1	1		2	2	4	4	1	1	1						
med	med	4	4	small	med	acc		2	2	4	4	1	2	2		2	2	4	4	1	2	2						
med	med	4	4	small	high	acc		2	2	4	4	1	3	2		2	2	4	4	1	3	2						
med	med	4	4	med	low	unacc		2	2	4	4	2	1	1		2	2	4	4	2	1	1						
med	med	4	4	med	med	acc		2	2	4	4	2	2	2		2	2	4	4	2	2	2						
med	med	4	4	med	high	vgood		2	2	4	4	2	3	4		2	2	4	4	2	3	4						
med	med	4	4	big	low	unacc		2	2	4	4	3	1	1		2	2	4	4	3	1	1						
med	med	4	4	big	med	acc		2	2	4	4	3	2	2		2	2	4	4	3	2	2						
med	med	4	4	big	high	vgood		2	2	4	4	3	3	4		2	2	4	4	3	3	4						
med	med	4	more	small	low	unacc		2	2	4	5	1	1	1		2	2	4	5	1	1	1						
med	med	4	more	small	med	acc		2	2	4	5	1	2	2		2	2	4	5	1	2	2						
med	med	4	more	small	high	acc		2	2	4	5	1	3	2		2	2	4	5	1	3	2						
med	med	4	more	med	low	unacc		2	2	4	5	2	1	1		2	2	4	5	2	1	1						
med	med	4	more	med	med	acc		2	2	4	5	2	2	2		2	2	4	5	2	2	2						
med	med	4	more	med	high	vgood		2	2	4	5	2	3	4		2	2	4	5	2	3	4						
med	med	4	more	big	low	unacc		2	2	4	5	3	1	1		2	2	4	5	3	1	1						
med	med	4	more	big	med	acc		2	2	4	5	3	2	2		2	2	4	5	3	2	2						
med	med	4	more	big	high	vgood		2	2	4	5	3	3	4		2	2	4	5	3	3	4						
med	med	5more	2	small	low	unacc		2	2	5	2	1	1	1		2	2	5	2	1	1	1						
med	med	5more	2	small	med	unacc		2	2	5	2	1	2	1		2	2	5	2	1	2	1						
med	med	5more	2	small	high	unacc		2	2	5	2	1	3	1		2	2	5	2	1	3	1						
med	med	5more	2	med	low	unacc		2	2	5	2	2	1	1		2	2	5	2	2	1	1						
med	med	5more	2	med	med	unacc		2	2	5	2	2	2	1		2	2	5	2	2	2	1						
med	med	5more	2	med	high	unacc		2	2	5	2	2	3	1		2	2	5	2	2	3	1						
med	med	5more	2	big	low	unacc		2	2	5	2	3	1	1		2	2	5	2	3	1	1						
med	med	5more	2	big	med	unacc		2	2	5	2	3	2	1		2	2	5	2	3	2	1						
med	med	5more	2	big	high	unacc		2	2	5	2	3	3	1		2	2	5	2	3	3	1						
med	med	5more	4	small	low	unacc		2	2	5	4	1	1	1		2	2	5	4	1	1	1						
med	med	5more	4	small	med	acc		2	2	5	4	1	2	2		2	2	5	4	1	2	2						
med	med	5more	4	small	high	acc		2	2	5	4	1	3	2		2	2	5	4	1	3	2						
med	med	5more	4	med	low	unacc		2	2	5	4	2	1	1		2	2	5	4	2	1	1						
med	med	5more	4	med	med	acc		2	2	5	4	2	2	2		2	2	5	4	2	2	2						
med	med	5more	4	med	high	vgood		2	2	5	4	2	3	4		2	2	5	4	2	3	4						
med	med	5more	4	big	low	unacc		2	2	5	4	3	1	1		2	2	5	4	3	1	1						
med	med	5more	4	big	med	acc		2	2	5	4	3	2	2		2	2	5	4	3	2	2						
med	med	5more	4	big	high	vgood		2	2	5	4	3	3	4		2	2	5	4	3	3	4						
med	med	5more	more	small	low	unacc		2	2	5	5	1	1	1		2	2	5	5	1	1	1						
med	med	5more	more	small	med	acc		2	2	5	5	1	2	2		2	2	5	5	1	2	2						
med	med	5more	more	small	high	acc		2	2	5	5	1	3	2		2	2	5	5	1	3	2						
med	med	5more	more	med	low	unacc		2	2	5	5	2	1	1		2	2	5	5	2	1	1						
med	med	5more	more	med	med	acc		2	2	5	5	2	2	2		2	2	5	5	2	2	2						
med	med	5more	more	med	high	vgood		2	2	5	5	2	3	4		2	2	5	5	2	3	4						
